Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
36017,0,0.195078,73,0,4.373533,8381.1,30,0,5,0,0.0
36018,0,0.026069,56,2,0.512046,6979.44,30,0,2,0,1.0
36019,0,0.194055,73,0,1.726029,6904.58,30,0,1,0,0.0
36020,0,0.491263,70,3,0.78822,2646.87,30,0,4,1,0.0
36021,0,0.466351,51,0,1.308426,4172.92,30,0,2,0,0.0
36022,0,0.35515,22,2,1.510557,,30,0,9,0,0.0
36023,0,0.146841,53,0,1.232439,3610.77,30,0,2,0,0.0
36024,0,0.089472,33,1,1.247597,7453.82,30,0,1,1,0.0
36025,0,0.245432,42,0,3.027627,6868.3,30,0,3,0,0.0
36026,1,1.155806,23,0,1.888147,,30,2,4,0,0.0
36027,0,0.39859,22,0,0.361032,6562.64,30,0,0,0,2.0
36028,0,0.214567,33,2,1.359032,3287.37,30,1,0,1,0.0
36029,0,0.19989,30,0,0.479527,5442.42,30,0,2,0,4.0
36030,0,0.176889,55,0,1.451342,9434.39,30,0,3,1,2.0
36031,0,0.865463,45,0,1.709459,3629.4,30,0,5,1,7.0
36032,0,0.382631,56,0,1.428509,2696.68,30,0,4,0,0.0
36033,1,0.625496,51,1,1.279259,4637.19,30,0,0,0,1.0
36034,0,0.456669,63,0,2.656582,3032.88,30,0,0,0,0.0
36035,0,0.530705,67,1,2.301251,5851.04,30,0,8,0,2.0
36036,0,0.82507,54,0,0.374119,12721.51,30,0,3,0,2.0
36037,0,0.336713,46,0,0.899213,6465.07,30,0,10,1,6.0
36038,0,0.458391,33,0,0.950655,5994.73,30,0,0,0,
36039,0,0.615515,60,1,2.659902,5299.81,30,1,0,0,2.0
36040,0,1.011972,54,0,0.575424,5299.19,30,1,1,2,0.0
36041,0,0.958496,31,0,1.795182,11412.89,30,0,1,0,0.0
36042,0,0.413222,23,1,0.784609,5858.87,30,0,5,0,2.0
36043,0,0.231366,71,2,1.95437,,30,0,0,0,1.0
36044,0,0.308471,36,0,1.173468,20259.66,30,0,10,0,0.0
36045,0,0.252371,35,0,0.527577,4672.27,30,0,2,0,0.0
36046,0,0.12826,53,0,2.069913,4414.12,30,0,0,0,5.0
36047,0,0.560576,42,2,1.337784,8309.4,30,0,7,0,5.0
36048,0,0.521242,73,0,0.475287,3284.1,30,0,0,0,2.0
36049,0,0.328887,35,0,1.755223,7559.75,30,0,2,0,4.0
36050,1,0.247977,64,0,1.219001,1957.33,30,0,1,0,0.0
36051,0,0.240902,33,0,0.511376,7767.57,30,0,8,0,5.0
36052,0,0.592159,69,0,1.239778,6387.18,30,1,1,0,
36053,0,0.809558,33,0,0.922352,,30,0,0,1,0.0
36054,0,0.530838,49,0,0.702283,3377.17,30,0,1,0,0.0
36055,0,0.326233,31,0,1.471354,6228.79,30,0,1,0,0.0
36056,0,0.463058,24,1,1.059217,,30,0,1,0,0.0
36057,0,0.961791,46,1,2.242665,8700.01,30,0,1,0,0.0
36058,0,0.31439,73,0,2.222236,5581.31,30,0,3,0,1.0
36059,0,0.778786,49,1,0.410801,2207.6,30,0,0,1,2.0
36060,0,0.455749,23,1,0.94136,,30,0,9,0,2.0
36061,0,0.67981,63,0,4.321809,1708.96,30,0,7,0,2.0
36062,0,0.283674,37,0,1.160442,,30,0,1,0,0.0
36063,0,0.180671,73,0,2.049793,7030.68,30,1,3,0,1.0
36064,0,0.289111,63,0,0.416295,5236.76,30,0,1,0,3.0
36065,0,0.720469,46,0,2.764507,,30,0,0,0,0.0
36066,0,0.286055,33,1,1.528644,8153.56,30,0,1,0,0.0
36067,0,0.470457,22,0,1.648432,6549.73,30,0,0,0,0.0
36068,0,0.151662,44,0,5.0,4394.17,30,0,10,0,4.0
36069,0,0.932118,57,0,2.564223,3621.98,30,0,1,0,1.0
36070,0,0.055918,53,0,1.10947,4502.12,30,0,1,0,0.0
36071,0,0.434564,52,1,0.737973,3907.22,30,0,1,1,1.0
36072,0,0.109915,57,1,0.689545,4382.8,30,0,0,0,8.0
36073,0,0.392,48,0,1.491558,11046.47,30,0,0,1,
36074,0,0.217205,69,1,0.402592,7039.05,30,1,5,0,0.0
36075,0,0.449214,39,1,1.049638,2028.01,30,0,1,0,1.0
36076,0,0.570266,43,0,0.509706,2664.2,30,0,4,0,5.0
36077,0,0.287419,37,0,0.852485,,30,0,1,0,2.0
36078,0,0.476202,62,0,1.203504,7105.7,30,0,10,0,1.0
36079,0,0.1452,60,0,4.451423,15205.13,30,0,0,0,0.0
36080,0,0.419467,55,0,0.716104,4368.82,30,0,0,0,6.0
36081,0,0.429204,63,0,4.207763,1953.74,30,1,1,0,1.0
36082,0,0.267547,42,0,1.152792,12670.7,30,0,4,0,2.0
36083,0,0.220742,23,0,0.287534,12470.44,30,0,10,0,0.0
36084,0,0.762749,63,2,1.214381,12890.5,30,0,10,0,
36085,0,0.218949,35,1,1.272139,4598.88,30,0,2,1,1.0
36086,0,0.903077,73,2,0.944147,3526.77,30,0,0,2,2.0
36087,0,0.391493,41,1,4.376132,,30,0,6,0,1.0
36088,0,0.599213,52,1,0.732478,6055.39,30,0,10,1,1.0
36089,0,0.531744,36,0,0.984538,,30,0,1,1,1.0
36090,0,0.621287,54,0,2.011168,3743.44,30,0,0,0,1.0
36091,1,0.368839,53,2,0.568659,4848.92,30,1,2,0,1.0
36092,0,0.138235,61,0,4.376642,3402.35,30,0,1,0,0.0
36093,0,0.814408,69,0,1.024094,1272.42,30,0,2,1,2.0
36094,0,0.509732,33,0,3.843018,4832.88,30,0,4,0,4.0
36095,0,0.347448,73,0,0.508498,2087.25,30,0,1,0,4.0
36096,1,0.428387,56,6,1.238836,7353.12,30,0,1,0,
36097,0,0.5073,60,3,0.366841,,30,0,1,1,3.0
36098,0,0.564805,27,0,0.520292,6532.92,30,0,1,1,3.0
36099,0,0.518534,59,0,1.556187,9631.6,30,0,2,0,2.0
36100,0,0.439151,50,0,2.187172,,30,0,1,0,0.0
36101,0,0.066261,59,0,0.705603,3620.23,30,0,1,0,0.0
36102,0,0.498354,64,0,1.616533,4668.31,30,0,1,0,1.0
36103,0,0.495572,65,0,1.071923,5614.94,30,0,2,1,4.0
36104,1,0.317519,65,1,1.868033,,30,0,6,0,0.0
36105,0,0.184692,47,0,0.375856,7372.77,30,1,8,0,0.0
36106,0,0.42746,40,0,0.858287,5373.62,30,0,2,0,3.0
36107,0,0.735562,28,0,2.325946,3267.75,30,0,10,1,7.0
36108,0,0.673129,49,3,0.926707,14441.64,30,0,0,0,5.0
36109,0,0.626635,42,1,1.259603,,30,1,2,0,5.0
36110,0,0.68955,49,0,0.941376,6059.45,30,0,10,0,0.0
36111,0,0.040906,27,0,1.427191,4527.33,30,0,2,0,4.0
36112,0,0.241254,26,0,1.505051,,30,0,4,0,4.0
36113,0,0.361571,23,0,0.596735,,30,0,10,0,0.0
36114,0,0.119381,29,5,0.532663,7400.69,30,0,0,0,3.0
36115,0,0.195095,55,0,2.811276,5683.59,30,1,0,0,0.0
36116,0,0.058174,70,1,2.924533,6725.95,30,0,0,0,1.0
36117,0,0.686515,27,0,0.304183,8904.82,30,0,7,0,5.0
36118,0,0.226618,72,1,1.074458,2757.23,30,0,10,0,3.0
36119,0,0.459234,35,0,0.922622,5699.63,30,0,0,0,0.0
36120,1,0.352316,28,1,0.398604,10471.68,30,0,3,1,3.0
36121,0,0.568366,27,0,1.477806,5936.67,30,0,0,0,0.0
36122,0,0.131012,31,3,1.002355,1784.32,30,0,1,0,2.0
36123,0,0.189671,56,0,1.056845,8083.42,30,0,2,0,0.0
36124,0,0.608726,64,0,1.805402,3436.04,30,0,2,2,
36125,0,0.636815,46,0,0.672785,10583.84,30,0,6,0,1.0
36126,0,0.144734,48,0,4.306756,8470.43,30,0,2,1,3.0
36127,0,0.440319,54,0,0.66411,6070.24,30,0,1,0,2.0
36128,0,0.492834,57,0,1.013432,,30,1,2,0,1.0
36129,0,0.289116,57,0,0.415417,1925.44,30,0,2,0,1.0
36130,0,0.281222,40,2,1.044487,5664.77,30,0,2,0,0.0
36131,0,0.222969,38,0,2.283854,3603.68,30,0,1,0,4.0
36132,0,0.411613,51,0,0.610696,3426.72,30,0,0,1,1.0
36133,0,0.53531,37,0,1.669536,6584.06,30,0,3,1,6.0
36134,0,0.104251,71,1,0.471236,2837.5,30,0,6,0,3.0
36135,0,0.225068,72,0,2.408276,4992.3,30,0,2,0,2.0
36136,0,0.227635,36,2,1.54091,1947.35,30,0,7,0,3.0
36137,0,0.676894,27,0,1.524932,3836.22,30,0,5,0,0.0
36138,0,0.202014,30,1,2.834136,,30,0,7,0,4.0
36139,0,0.509144,66,0,0.388883,,30,0,10,0,0.0
36140,0,0.245624,22,0,3.674115,3615.94,30,0,10,0,
36141,0,0.462278,32,0,1.140117,11349.55,30,0,10,0,1.0
36142,1,0.291141,45,1,2.138824,,30,0,0,0,
36143,0,0.471196,43,1,1.816615,,30,0,8,0,6.0
36144,0,0.230808,34,0,1.415765,,30,0,4,0,0.0
36145,0,0.363102,22,0,0.876609,4884.2,30,0,0,0,2.0
36146,0,0.60731,62,1,1.191301,2106.25,30,0,4,0,0.0
36147,0,0.330816,25,0,0.470594,6898.82,30,0,6,1,8.0
36148,0,0.386526,67,0,0.749654,2091.31,30,0,10,1,0.0
36149,0,0.151352,47,0,0.943353,4989.38,30,0,10,1,0.0
36150,0,0.146382,49,0,0.313982,,30,0,3,0,0.0
36151,0,0.401616,45,2,0.946275,,30,0,7,0,1.0
36152,0,0.377879,43,1,1.22439,2633.92,30,0,0,1,6.0
36153,0,0.040521,25,2,1.254412,7576.5,30,0,1,0,0.0
36154,0,0.257341,46,1,0.958477,4837.61,30,0,0,0,1.0
36155,0,0.818417,27,1,1.38789,3639.8,30,0,1,0,4.0
36156,0,0.275808,28,0,0.610655,7439.07,30,0,3,0,3.0
36157,0,0.800894,32,0,0.483417,7648.79,30,0,4,0,0.0
36158,0,0.337735,54,0,0.724482,9501.4,30,0,1,0,0.0
36159,0,0.572342,38,0,0.647045,6249.65,30,0,1,0,1.0
36160,0,0.249189,26,0,1.042091,11196.18,30,0,10,0,1.0
36161,0,0.188506,65,0,0.976523,6213.92,30,0,1,0,0.0
36162,0,0.95902,24,1,1.069293,3256.08,30,0,1,0,0.0
36163,0,0.217073,28,1,3.316112,7634.82,30,0,3,0,1.0
36164,0,0.329575,46,1,1.242519,5080.62,30,0,8,0,1.0
36165,0,0.520292,28,0,2.631069,5431.94,30,0,1,0,1.0
36166,0,0.255631,29,0,0.668017,16744.26,30,0,10,0,0.0
36167,0,0.338116,57,0,1.367909,3392.33,30,0,3,0,1.0
36168,0,0.702545,45,1,0.518124,5288.3,30,1,0,0,0.0
36169,0,0.01494,71,4,1.675187,,30,0,3,0,0.0
36170,0,0.639732,51,0,2.136079,4461.23,30,0,5,0,0.0
36171,0,0.668338,34,0,2.521688,11088.44,30,1,2,0,3.0
36172,0,0.588738,39,0,0.385248,7360.76,30,0,0,1,2.0
36173,0,0.265122,25,0,3.379313,,30,0,3,0,0.0
36174,0,0.145794,44,0,0.695891,2427.88,30,0,10,0,0.0
36175,0,0.231917,55,0,1.088996,9115.4,30,0,6,1,6.0
36176,0,0.13473,23,0,0.769296,6135.02,30,0,2,0,0.0
36177,0,0.247995,26,0,0.517254,3543.75,30,0,0,0,8.0
36178,0,0.536222,61,0,1.019347,8183.57,30,0,6,0,4.0
36179,0,0.461283,39,0,1.135082,3731.43,30,0,2,0,4.0
36180,0,0.466002,36,3,0.814517,10691.72,30,0,0,1,4.0
36181,0,0.254572,49,0,2.033214,2198.54,30,0,7,0,0.0
36182,0,0.232717,47,1,2.079391,21288.43,30,0,4,0,8.0
36183,0,0.344914,68,1,1.63286,9244.97,30,0,10,0,
36184,0,0.203609,27,0,2.579421,3449.77,30,0,2,1,1.0
36185,0,0.904899,55,0,0.536046,7335.13,30,0,0,0,0.0
36186,1,0.408639,56,2,0.65316,3471.94,30,1,0,0,0.0
36187,0,0.342418,61,0,0.515505,4274.01,30,0,4,1,2.0
36188,0,0.597323,44,1,0.493334,3871.73,30,0,0,0,3.0
36189,0,0.622587,49,0,4.788703,,30,1,1,1,4.0
36190,0,0.191811,53,0,0.86102,19622.11,30,0,2,0,1.0
36191,0,0.962742,38,0,0.709459,1104.31,30,0,6,0,1.0
36192,0,0.153047,48,0,1.465656,5757.62,30,0,3,0,1.0
36193,0,0.972189,51,0,0.854441,,30,0,3,0,4.0
36194,0,0.290676,69,2,2.309292,8121.94,30,0,8,1,0.0
36195,0,0.060715,45,0,0.618279,5121.76,30,0,1,1,0.0
36196,0,0.256537,72,0,1.660403,3181.44,30,0,3,0,0.0
36197,0,0.675685,33,0,1.714732,9497.25,30,0,3,0,0.0
36198,0,0.320059,73,3,5.0,7762.71,30,0,6,0,
36199,0,0.144121,66,0,0.698484,5668.86,30,1,10,0,0.0
36200,0,0.515697,58,0,1.601631,5355.13,30,0,1,0,1.0
36201,0,0.269646,30,0,0.770057,14383.6,30,0,10,1,8.0
36202,1,0.419296,57,0,1.207066,2662.49,30,0,0,0,0.0
36203,0,0.739873,65,1,1.81543,4444.67,30,0,2,0,4.0
36204,0,0.54693,55,3,1.703719,,30,1,5,0,0.0
36205,0,0.229774,24,0,2.189594,21926.81,30,0,1,0,2.0
36206,0,0.650659,32,0,0.631843,3771.01,30,2,2,2,0.0
36207,0,0.541597,50,0,0.92117,11174.11,30,0,4,0,0.0
36208,0,0.659691,55,2,1.197035,4109.69,30,0,2,0,4.0
36209,1,0.537206,26,0,0.685507,7683.31,30,1,9,0,0.0
36210,0,0.225091,28,0,2.288025,,30,0,10,0,1.0
36211,0,0.157014,23,1,0.767978,,30,0,5,0,0.0
36212,0,0.666123,32,0,2.011347,7918.38,30,0,1,0,5.0
36213,0,0.518241,50,0,3.624745,7056.19,30,0,0,1,1.0
36214,0,0.547443,70,0,1.217755,,30,0,8,0,1.0
36215,0,0.078259,22,0,2.078377,4295.16,30,0,8,0,0.0
36216,0,0.137465,68,0,1.312773,,30,0,1,3,0.0
36217,0,0.841702,31,0,1.020714,9937.07,30,0,10,1,0.0
36218,0,0.393448,62,3,1.575756,10977.63,30,0,3,0,3.0
36219,0,0.537646,34,1,2.27028,4369.0,30,0,0,1,0.0
36220,0,0.363338,28,2,3.223971,21572.92,30,0,3,0,3.0
36221,0,0.196911,74,0,5.0,5085.32,30,0,3,0,5.0
36222,0,0.470016,64,0,2.167243,2946.28,30,1,3,0,0.0
36223,0,0.491498,33,0,1.076416,742.47,30,0,3,0,1.0
36224,0,0.323273,46,1,0.925972,5769.11,30,0,1,1,5.0
36225,0,0.473849,47,0,0.430508,5937.47,30,0,1,0,
36226,0,0.379687,70,0,1.921655,,30,0,10,0,3.0
36227,0,0.396897,39,3,0.660638,4681.67,30,0,2,0,2.0
36228,0,0.811478,73,0,0.778551,7567.75,30,0,2,0,3.0
36229,0,0.310752,40,0,1.722102,6840.41,30,0,2,0,2.0
36230,0,0.150066,46,0,1.468444,13622.38,30,0,6,0,0.0
36231,0,0.15529,34,0,1.342431,2810.0,30,0,1,0,2.0
36232,0,0.09592,47,0,1.106852,3287.98,30,0,9,0,0.0
36233,0,0.259405,63,0,1.788706,6416.72,30,0,3,0,0.0
36234,0,0.541313,54,0,2.603288,3957.19,30,0,9,0,0.0
36235,0,0.274122,53,0,0.483207,3269.51,30,0,0,0,2.0
36236,0,0.114872,43,0,0.807085,,30,0,10,0,1.0
36237,0,0.645352,58,1,1.301725,9885.12,30,2,10,0,0.0
36238,1,0.495068,59,3,1.099357,,30,0,0,0,0.0
36239,0,0.056395,62,0,0.569361,2473.41,30,1,1,0,2.0
36240,0,0.464495,62,1,1.214275,,30,0,0,0,6.0
36241,0,0.500211,62,1,0.679412,4519.13,30,1,1,0,1.0
36242,0,0.690539,66,0,1.096814,8557.18,30,0,10,0,2.0
36243,0,0.44217,65,1,1.373819,9023.56,30,1,1,1,0.0
36244,0,0.21799,62,1,0.532089,2805.15,30,0,3,0,1.0
36245,0,0.40531,37,0,1.997897,,30,0,2,0,4.0
36246,0,0.471653,47,1,2.849755,4087.1,30,0,0,0,5.0
36247,0,0.777621,74,0,1.156247,,30,1,4,1,3.0
36248,0,0.111611,53,0,1.800043,4300.2,30,0,2,0,0.0
36249,0,0.684718,49,0,1.774994,8949.56,30,1,10,0,3.0
36250,0,0.141477,71,0,1.362648,5777.98,30,0,4,2,0.0
36251,0,0.256859,63,1,1.479012,8628.95,30,2,3,0,0.0
36252,0,0.491695,24,0,1.750901,8765.18,30,0,0,0,1.0
36253,0,0.64849,56,0,1.071034,6327.26,30,0,2,0,2.0
36254,0,0.076303,51,0,1.356,2787.72,30,0,2,0,7.0
36255,0,0.463197,26,0,1.076661,7773.61,30,1,3,1,0.0
36256,0,0.802615,66,2,1.630615,20778.69,30,0,0,0,3.0
36257,0,0.369347,35,0,1.313705,4194.4,30,0,2,1,2.0
36258,0,0.174671,57,0,1.996381,18915.56,30,0,2,0,2.0
36259,0,0.673073,71,1,3.150106,9069.59,30,0,10,0,0.0
36260,0,0.745693,71,2,3.382456,3160.9,30,0,3,0,2.0
36261,0,0.578549,70,0,1.604102,4423.82,30,1,8,0,3.0
36262,0,0.380242,26,0,0.445816,,30,0,2,0,2.0
36263,0,0.074741,42,0,0.592827,,30,0,0,0,0.0
36264,0,0.658042,72,0,1.393418,9860.09,30,0,5,0,1.0
36265,0,0.403413,65,0,1.18705,4099.06,30,0,0,0,1.0
36266,0,0.420393,66,0,0.629606,6757.07,30,1,10,0,
36267,0,0.5949,29,0,1.236323,6242.64,30,1,1,0,1.0
36268,0,0.252879,62,0,1.085115,6968.08,30,0,3,0,2.0
36269,0,0.353314,37,0,1.128202,4388.06,30,0,4,0,1.0
36270,0,1.047697,31,0,1.577146,2099.34,30,0,2,0,0.0
36271,0,0.819678,36,0,0.344895,9985.88,30,0,0,0,2.0
36272,0,0.674944,66,2,2.00818,6978.19,30,0,1,0,0.0
36273,0,0.253894,54,0,1.511968,,17,0,3,0,1.0
36274,0,0.181083,63,1,1.067837,,30,0,4,0,1.0
36275,1,0.481907,59,4,0.708943,8521.28,30,0,6,0,0.0
36276,0,0.348547,58,0,0.565577,7662.51,30,1,6,0,5.0
36277,0,0.403776,44,0,0.637242,,30,0,0,0,4.0
36278,0,0.309346,64,0,0.591173,,30,0,5,2,1.0
36279,0,0.572244,49,2,0.458045,12327.47,30,0,1,0,2.0
36280,0,0.700018,43,0,2.12283,7169.36,30,0,8,0,1.0
36281,0,0.857053,27,0,1.623984,2089.2,30,0,1,0,1.0
36282,0,0.481647,53,0,2.481861,4908.06,30,1,1,0,4.0
36283,0,0.276256,63,1,1.506803,,30,0,3,0,0.0
36284,0,0.113593,42,0,1.381082,7318.9,30,0,3,0,2.0
36285,1,0.32906,57,2,1.464962,,30,0,1,0,1.0
36286,0,0.480244,73,1,1.421452,,30,1,10,0,1.0
36287,0,0.043706,22,3,0.995642,,30,0,10,0,1.0
36288,0,0.244573,69,2,1.754745,,30,0,0,1,0.0
36289,0,0.171224,45,0,0.324008,6999.55,30,0,2,0,2.0
36290,0,0.651588,57,1,1.646586,1694.63,30,0,3,0,5.0
36291,0,0.864014,36,0,1.571861,3191.12,30,0,4,0,0.0
36292,0,0.481671,53,0,0.425006,2842.29,30,1,1,0,4.0
36293,0,0.260595,67,1,1.212424,6225.12,30,0,4,0,0.0
36294,0,0.321937,69,0,0.970204,10757.17,30,0,2,0,0.0
36295,0,0.793515,24,0,2.136985,6038.44,30,1,1,0,1.0
36296,0,0.32141,60,0,1.283351,,30,0,0,0,0.0
36297,0,1.001692,36,0,0.503868,4531.57,30,0,0,0,3.0
36298,0,0.698739,54,2,0.768986,,30,0,0,0,6.0
36299,1,0.545758,33,0,1.023014,3478.59,30,0,5,1,1.0
36300,1,0.129302,70,0,0.894382,4830.89,30,1,6,1,1.0
36301,0,0.349457,46,0,0.93544,4770.78,30,0,0,0,0.0
36302,0,0.042736,49,1,1.453849,3856.64,30,0,2,0,1.0
36303,1,0.400665,52,1,2.453965,,30,0,3,0,4.0
36304,0,0.510331,65,0,2.707336,2299.92,30,0,4,0,1.0
36305,0,1.123123,40,0,1.535629,8487.23,30,0,2,1,1.0
36306,0,0.523076,45,0,1.636853,5838.15,30,0,6,0,1.0
36307,0,0.269872,52,2,2.891826,6105.04,30,1,1,0,1.0
36308,0,0.539171,35,0,1.222155,4816.72,30,0,1,0,5.0
36309,0,0.526783,37,1,0.353605,5781.81,30,0,1,0,0.0
36310,0,0.199691,27,0,0.938242,7885.44,30,0,4,0,1.0
36311,0,0.09878,22,1,1.225475,,30,1,1,2,5.0
36312,0,0.618088,39,0,2.775218,,30,0,3,1,0.0
36313,0,0.725509,61,0,1.196743,2612.33,30,0,4,0,1.0
36314,0,0.630857,52,0,1.821389,10794.51,30,0,4,0,0.0
36315,0,0.572764,64,1,2.187366,4546.11,30,0,10,0,8.0
36316,0,0.153426,59,0,0.905999,5533.05,30,0,8,0,2.0
36317,0,0.85878,70,2,1.44703,,30,1,4,0,3.0
36318,0,0.499101,58,0,1.233099,6468.9,30,0,6,0,0.0
36319,0,0.164294,45,2,0.615029,8709.16,30,0,5,0,
36320,0,0.783727,27,3,0.961481,6323.99,30,0,0,0,0.0
36321,0,0.588197,71,1,0.556177,3107.34,30,0,0,0,0.0
36322,0,0.479322,45,2,1.712534,6788.7,30,0,0,0,1.0
36323,0,0.426064,25,0,2.21269,7109.15,30,0,0,0,0.0
36324,0,0.424285,67,0,0.49635,11476.32,30,0,10,0,0.0
36325,0,0.60076,33,0,1.446734,,30,0,0,0,0.0
36326,0,0.165648,45,0,2.877934,,30,0,1,0,1.0
36327,0,0.196862,40,0,1.329378,,30,0,1,0,2.0
36328,0,0.312906,40,2,1.270598,8701.2,30,0,10,0,1.0
36329,0,0.266534,39,0,0.550041,8156.21,30,0,1,0,0.0
36330,0,1.035672,30,2,0.533558,,30,0,0,0,1.0
36331,0,0.152653,40,2,0.661435,1683.33,30,1,5,0,6.0
36332,1,0.299537,46,0,4.472318,1380.92,30,1,0,0,0.0
36333,0,0.484768,35,1,0.997029,5953.8,30,1,9,1,2.0
36334,0,0.459193,63,0,3.332569,,30,1,10,1,0.0
36335,0,0.122322,60,0,1.432719,4003.07,30,0,5,0,
36336,0,0.486467,29,1,1.586632,3648.31,30,0,1,0,7.0
36337,0,0.092325,64,0,1.104495,,30,0,1,0,3.0
36338,1,0.42382,51,1,1.589664,7246.85,30,2,0,0,0.0
36339,0,0.399487,57,0,0.650749,,30,0,0,0,2.0
36340,0,0.518439,32,0,2.008286,4127.87,30,0,0,0,0.0
36341,0,0.150264,55,0,0.926621,6655.79,30,0,4,0,3.0
36342,0,0.362971,24,0,1.929199,4172.08,30,0,3,0,0.0
36343,0,0.099644,64,1,1.059802,,30,0,3,0,2.0
36344,0,0.200118,39,0,0.804788,2149.64,30,0,2,0,0.0
36345,0,0.140711,45,1,1.538492,2206.51,30,1,3,0,3.0
36346,0,0.221813,35,1,1.188623,5913.07,30,0,2,1,3.0
36347,0,0.490462,47,0,0.449424,8445.29,30,1,1,0,4.0
36348,0,0.439821,62,2,0.933597,7536.56,30,1,6,0,6.0
36349,0,0.169454,38,1,0.524155,5633.07,30,0,3,0,
36350,0,0.586703,46,1,1.650902,5284.77,30,0,2,0,0.0
36351,0,0.289479,63,0,1.401878,3654.34,30,0,1,1,2.0
36352,0,0.747971,24,0,0.966301,5985.7,30,0,1,0,4.0
36353,0,0.257197,40,0,1.652822,,30,0,2,0,0.0
36354,0,0.371839,62,0,2.200092,6390.21,30,0,9,0,4.0
36355,0,0.778235,71,0,0.9109,5564.89,30,0,0,0,0.0
36356,0,0.176995,25,0,0.600228,7038.72,30,2,2,0,0.0
36357,0,0.320913,46,0,1.214853,21943.15,30,1,0,1,0.0
36358,0,0.906963,62,0,1.493832,4510.15,30,0,3,0,1.0
36359,0,0.291046,60,0,0.877183,4067.08,30,0,4,0,1.0
36360,0,0.413811,60,2,1.866508,8947.4,30,0,0,0,2.0
36361,0,1.113384,68,0,2.321691,5509.59,30,2,0,0,1.0
36362,1,0.298175,22,0,0.397143,,30,1,3,0,1.0
36363,0,0.468809,63,1,1.364916,2705.49,30,0,4,0,0.0
36364,0,0.248257,66,2,1.436686,5325.7,30,1,3,0,1.0
36365,0,0.389093,57,2,2.903323,,30,0,1,0,1.0
36366,0,0.555228,25,0,1.449704,9595.59,30,0,10,0,1.0
36367,0,0.322787,50,2,3.524098,3489.79,30,0,10,0,0.0
36368,0,0.369018,54,0,1.44987,,30,0,10,0,2.0
36369,0,0.280745,26,0,0.946418,1493.92,30,0,1,0,3.0
36370,0,0.744397,58,1,3.348465,3273.85,30,0,1,1,2.0
36371,0,0.215939,54,1,1.128006,3750.59,30,0,1,0,1.0
36372,0,0.138113,24,0,0.592582,,30,0,3,0,6.0
36373,0,0.229434,45,0,1.096737,1332.88,30,0,0,0,0.0
36374,0,1.067574,24,0,0.749973,7433.68,30,0,5,0,0.0
36375,0,0.209191,22,2,1.035825,3392.85,30,0,1,0,1.0
36376,0,0.304807,51,1,1.711438,5122.04,30,0,1,0,1.0
36377,0,0.22216,53,0,1.329439,,30,0,10,1,1.0
36378,0,0.512052,35,0,1.112458,2952.37,30,0,1,0,1.0
36379,0,0.119656,25,0,0.893096,,30,0,5,0,1.0
36380,0,0.907722,32,0,1.101458,4554.51,30,0,10,0,0.0
36381,0,0.644672,41,1,1.15026,3412.74,30,0,3,1,1.0
36382,0,0.414262,23,1,0.785407,4566.96,3,0,1,1,3.0
36383,0,0.71549,34,3,0.593044,14368.36,30,0,0,1,0.0
36384,0,0.050145,33,1,0.909937,2660.29,30,1,1,0,8.0
36385,0,0.528575,40,0,1.396251,4076.43,30,0,0,0,0.0
36386,0,0.275932,37,1,1.30379,,30,1,4,0,3.0
36387,0,0.289265,55,0,0.913926,3753.34,30,1,2,0,4.0
36388,0,0.579995,66,0,0.762802,3210.08,30,0,2,2,1.0
36389,0,0.341401,45,0,0.470119,2298.3,30,0,2,0,0.0
36390,0,0.77114,61,1,1.662593,2980.17,30,0,1,0,1.0
36391,0,0.659258,41,0,1.060325,,30,0,4,0,4.0
36392,0,0.211559,63,0,0.858068,,30,0,0,0,0.0
36393,0,0.541839,27,0,0.902426,,30,0,5,1,0.0
36394,0,0.975995,63,0,0.712057,7014.08,30,0,10,0,5.0
36395,0,0.370167,73,1,2.551026,2971.32,30,0,10,1,0.0
36396,0,0.46183,35,0,1.140672,6269.26,30,0,0,0,6.0
36397,0,0.799902,63,0,0.613397,1910.17,30,0,0,0,1.0
36398,0,0.513133,53,0,0.481268,5015.21,30,0,0,0,4.0
36399,0,0.390673,71,0,1.57942,,30,0,2,0,6.0
36400,0,0.431445,56,0,1.413698,9243.97,30,0,10,0,0.0
36401,0,0.148215,31,0,1.146799,9713.88,18,0,3,0,3.0
36402,0,0.687972,57,0,0.759817,,30,0,3,1,2.0
36403,0,0.732386,63,0,2.043034,5490.33,30,0,0,0,2.0
36404,0,0.472656,73,0,0.678625,3934.13,30,1,1,0,1.0
36405,0,0.339881,63,1,1.561993,5524.96,30,0,1,0,1.0
36406,0,0.092848,73,0,1.03285,2350.47,30,0,10,0,0.0
36407,0,0.44544,28,1,2.449177,5522.81,30,0,0,0,0.0
36408,0,0.407416,58,0,0.827222,3710.77,30,0,0,0,2.0
36409,0,0.74408,51,0,1.188645,4631.93,30,0,2,0,0.0
36410,0,0.085333,26,2,1.214826,,30,0,3,0,0.0
